image_id,filename,relative_path,orig_split,width,height,mode,dominant_class_id,class_name,waste_stream,split
336,img_336.png,data\DSWD\DSWD\Test\Image\img_336.png,Test,448,448,RGB,0,Other,Other,validation
3381,img_3381.png,data\DSWD\DSWD\Test\Image\img_3381.png,Test,448,448,RGB,5,Plastic cardboard,Plastic,train
3388,img_3388.png,data\DSWD\DSWD\Test\Image\img_3388.png,Test,448,448,RGB,3,Thermocol,Plastic,validation
3471,img_3471.png,data\DSWD\DSWD\Test\Image\img_3471.png,Test,448,448,RGB,3,Thermocol,Plastic,test
3475,img_3475.png,data\DSWD\DSWD\Test\Image\img_3475.png,Test,448,448,RGB,3,Thermocol,Plastic,train
3570,img_3570.png,data\DSWD\DSWD\Test\Image\img_3570.png,Test,448,448,RGB,3,Thermocol,Plastic,train
3571,img_3571.png,data\DSWD\DSWD\Test\Image\img_3571.png,Test,448,448,RGB,3,Thermocol,Plastic,train
3636,img_3636.png,data\DSWD\DSWD\Test\Image\img_3636.png,Test,448,448,RGB,3,Thermocol,Plastic,train
3648,img_3648.png,data\DSWD\DSWD\Test\Image\img_3648.png,Test,448,448,RGB,3,Thermocol,Plastic,train
3711,img_3711.png,data\DSWD\DSWD\Test\Image\img_3711.png,Test,448,448,RGB,0,Other,Other,train
3720,img_3720.png,data\DSWD\DSWD\Test\Image\img_3720.png,Test,448,448,RGB,0,Other,Other,train
3795,img_3795.png,data\DSWD\DSWD\Test\Image\img_3795.png,Test,448,448,RGB,3,Thermocol,Plastic,train
3801,img_3801.png,data\DSWD\DSWD\Test\Image\img_3801.png,Test,448,448,RGB,0,Other,Other,train
3888,img_3888.png,data\DSWD\DSWD\Test\Image\img_3888.png,Test,448,448,RGB,0,Other,Other,train
3891,img_3891.png,data\DSWD\DSWD\Test\Image\img_3891.png,Test,448,448,RGB,0,Other,Other,train
3976,img_3976.png,data\DSWD\DSWD\Test\Image\img_3976.png,Test,448,448,RGB,8,Plastic,Plastic,train
3990,img_3990.png,data\DSWD\DSWD\Test\Image\img_3990.png,Test,448,448,RGB,0,Other,Other,train
4045,img_4045.png,data\DSWD\DSWD\Test\Image\img_4045.png,Test,448,448,RGB,3,Thermocol,Plastic,train
4056,img_4056.png,data\DSWD\DSWD\Test\Image\img_4056.png,Test,448,448,RGB,0,Other,Other,test
4123,img_4123.png,data\DSWD\DSWD\Test\Image\img_4123.png,Test,448,448,RGB,12,Aluminium foil,Metal,train
4131,img_4131.png,data\DSWD\DSWD\Test\Image\img_4131.png,Test,448,448,RGB,12,Aluminium foil,Metal,train
4210,img_4210.png,data\DSWD\DSWD\Test\Image\img_4210.png,Test,448,448,RGB,3,Thermocol,Plastic,train
4215,img_4215.png,data\DSWD\DSWD\Test\Image\img_4215.png,Test,448,448,RGB,3,Thermocol,Plastic,train
423,img_423.png,data\DSWD\DSWD\Test\Image\img_423.png,Test,448,448,RGB,0,Other,Other,validation
426,img_426.png,data\DSWD\DSWD\Test\Image\img_426.png,Test,448,448,RGB,0,Other,Other,validation
4306,img_4306.png,data\DSWD\DSWD\Test\Image\img_4306.png,Test,448,448,RGB,0,Other,Other,train
4308,img_4308.png,data\DSWD\DSWD\Test\Image\img_4308.png,Test,448,448,RGB,0,Other,Other,train
4383,img_4383.png,data\DSWD\DSWD\Test\Image\img_4383.png,Test,448,448,RGB,0,Other,Other,test
4396,img_4396.png,data\DSWD\DSWD\Test\Image\img_4396.png,Test,448,448,RGB,0,Other,Other,train
4455,img_4455.png,data\DSWD\DSWD\Test\Image\img_4455.png,Test,448,448,RGB,0,Other,Other,train
4465,img_4465.png,data\DSWD\DSWD\Test\Image\img_4465.png,Test,448,448,RGB,8,Plastic,Plastic,validation
4536,img_4536.png,data\DSWD\DSWD\Test\Image\img_4536.png,Test,448,448,RGB,3,Thermocol,Plastic,train
4543,img_4543.png,data\DSWD\DSWD\Test\Image\img_4543.png,Test,448,448,RGB,3,Thermocol,Plastic,train
4626,img_4626.png,data\DSWD\DSWD\Test\Image\img_4626.png,Test,448,448,RGB,3,Thermocol,Plastic,train
4630,img_4630.png,data\DSWD\DSWD\Test\Image\img_4630.png,Test,448,448,RGB,3,Thermocol,Plastic,train
4725,img_4725.png,data\DSWD\DSWD\Test\Image\img_4725.png,Test,448,448,RGB,0,Other,Other,train
4726,img_4726.png,data\DSWD\DSWD\Test\Image\img_4726.png,Test,448,448,RGB,0,Other,Other,train
4791,img_4791.png,data\DSWD\DSWD\Test\Image\img_4791.png,Test,448,448,RGB,3,Thermocol,Plastic,test
4803,img_4803.png,data\DSWD\DSWD\Test\Image\img_4803.png,Test,448,448,RGB,3,Thermocol,Plastic,train
4866,img_4866.png,data\DSWD\DSWD\Test\Image\img_4866.png,Test,448,448,RGB,5,Plastic cardboard,Plastic,train
4875,img_4875.png,data\DSWD\DSWD\Test\Image\img_4875.png,Test,448,448,RGB,3,Thermocol,Plastic,test
4950,img_4950.png,data\DSWD\DSWD\Test\Image\img_4950.png,Test,448,448,RGB,3,Thermocol,Plastic,test
4956,img_4956.png,data\DSWD\DSWD\Test\Image\img_4956.png,Test,448,448,RGB,3,Thermocol,Plastic,train
5043,img_5043.png,data\DSWD\DSWD\Test\Image\img_5043.png,Test,448,448,RGB,5,Plastic cardboard,Plastic,train
5046,img_5046.png,data\DSWD\DSWD\Test\Image\img_5046.png,Test,448,448,RGB,5,Plastic cardboard,Plastic,train
511,img_511.png,data\DSWD\DSWD\Test\Image\img_511.png,Test,448,448,RGB,0,Other,Other,train
5131,img_5131.png,data\DSWD\DSWD\Test\Image\img_5131.png,Test,448,448,RGB,0,Other,Other,train
5145,img_5145.png,data\DSWD\DSWD\Test\Image\img_5145.png,Test,448,448,RGB,5,Plastic cardboard,Plastic,train
5200,img_5200.png,data\DSWD\DSWD\Test\Image\img_5200.png,Test,448,448,RGB,0,Other,Other,train
5211,img_5211.png,data\DSWD\DSWD\Test\Image\img_5211.png,Test,448,448,RGB,5,Plastic cardboard,Plastic,train
525,img_525.png,data\DSWD\DSWD\Test\Image\img_525.png,Test,448,448,RGB,0,Other,Other,test
5278,img_5278.png,data\DSWD\DSWD\Test\Image\img_5278.png,Test,448,448,RGB,0,Other,Other,validation
5286,img_5286.png,data\DSWD\DSWD\Test\Image\img_5286.png,Test,448,448,RGB,0,Other,Other,train
5365,img_5365.png,data\DSWD\DSWD\Test\Image\img_5365.png,Test,448,448,RGB,5,Plastic cardboard,Plastic,train
5370,img_5370.png,data\DSWD\DSWD\Test\Image\img_5370.png,Test,448,448,RGB,5,Plastic cardboard,Plastic,train
5461,img_5461.png,data\DSWD\DSWD\Test\Image\img_5461.png,Test,448,448,RGB,0,Other,Other,train
5463,img_5463.png,data\DSWD\DSWD\Test\Image\img_5463.png,Test,448,448,RGB,0,Other,Other,train
5538,img_5538.png,data\DSWD\DSWD\Test\Image\img_5538.png,Test,448,448,RGB,0,Other,Other,validation
5551,img_5551.png,data\DSWD\DSWD\Test\Image\img_5551.png,Test,448,448,RGB,0,Other,Other,test
5610,img_5610.png,data\DSWD\DSWD\Test\Image\img_5610.png,Test,448,448,RGB,3,Thermocol,Plastic,validation
5620,img_5620.png,data\DSWD\DSWD\Test\Image\img_5620.png,Test,448,448,RGB,0,Other,Other,test
5691,img_5691.png,data\DSWD\DSWD\Test\Image\img_5691.png,Test,448,448,RGB,3,Thermocol,Plastic,train
5698,img_5698.png,data\DSWD\DSWD\Test\Image\img_5698.png,Test,448,448,RGB,3,Thermocol,Plastic,train
5781,img_5781.png,data\DSWD\DSWD\Test\Image\img_5781.png,Test,448,448,RGB,0,Other,Other,test
5785,img_5785.png,data\DSWD\DSWD\Test\Image\img_5785.png,Test,448,448,RGB,3,Thermocol,Plastic,train
580,img_580.png,data\DSWD\DSWD\Test\Image\img_580.png,Test,448,448,RGB,7,Thermocol plate,Plastic,train
591,img_591.png,data\DSWD\DSWD\Test\Image\img_591.png,Test,448,448,RGB,0,Other,Other,train
6,img_6.png,data\DSWD\DSWD\Test\Image\img_6.png,Test,448,448,RGB,3,Thermocol,Plastic,validation
658,img_658.png,data\DSWD\DSWD\Test\Image\img_658.png,Test,448,448,RGB,3,Thermocol,Plastic,train
666,img_666.png,data\DSWD\DSWD\Test\Image\img_666.png,Test,448,448,RGB,3,Thermocol,Plastic,train
745,img_745.png,data\DSWD\DSWD\Test\Image\img_745.png,Test,448,448,RGB,3,Thermocol,Plastic,train
750,img_750.png,data\DSWD\DSWD\Test\Image\img_750.png,Test,448,448,RGB,5,Plastic cardboard,Plastic,train
841,img_841.png,data\DSWD\DSWD\Test\Image\img_841.png,Test,448,448,RGB,5,Plastic cardboard,Plastic,validation
843,img_843.png,data\DSWD\DSWD\Test\Image\img_843.png,Test,448,448,RGB,5,Plastic cardboard,Plastic,train
918,img_918.png,data\DSWD\DSWD\Test\Image\img_918.png,Test,448,448,RGB,5,Plastic cardboard,Plastic,train
931,img_931.png,data\DSWD\DSWD\Test\Image\img_931.png,Test,448,448,RGB,5,Plastic cardboard,Plastic,train
990,img_990.png,data\DSWD\DSWD\Test\Image\img_990.png,Test,448,448,RGB,5,Plastic cardboard,Plastic,train
