entity_type,entity_id,zone_id,date,anomaly_type
bin,AMD-BIN-0576,AMD-Z-32,2026-05-20,collection_gap
bin,AMD-BIN-0040,AMD-Z-02,2026-05-20,composition_shift
bin,AMD-BIN-0491,AMD-Z-27,2026-05-20,repeated_overflow
bin,AMD-BIN-0030,AMD-Z-02,2026-05-20,repeated_overflow
bin,AMD-BIN-0247,AMD-Z-13,2026-05-20,illegal_dumping_spike
bin,AMD-BIN-0113,AMD-Z-06,2026-05-20,collection_gap
bin,AMD-BIN-0595,AMD-Z-33,2026-05-20,illegal_dumping_spike
bin,AMD-BIN-0204,AMD-Z-11,2026-05-20,repeated_overflow
bin,AMD-BIN-0011,AMD-Z-01,2026-05-20,collection_gap
bin,AMD-BIN-0151,AMD-Z-08,2026-05-20,repeated_overflow
bin,AMD-BIN-0008,AMD-Z-01,2026-05-20,overnight_dumping
bin,AMD-BIN-0144,AMD-Z-08,2026-05-20,repeated_overflow
bin,AMD-BIN-0534,AMD-Z-30,2026-05-20,overnight_dumping
bin,AMD-BIN-0039,AMD-Z-02,2026-05-20,composition_shift
bin,AMD-BIN-0037,AMD-Z-02,2026-05-20,overnight_dumping
bin,AMD-BIN-0184,AMD-Z-10,2026-05-20,repeated_overflow
bin,AMD-BIN-0338,AMD-Z-19,2026-05-20,collection_gap
bin,AMD-BIN-0025,AMD-Z-02,2026-05-20,repeated_overflow
bin,AMD-BIN-0477,AMD-Z-27,2026-05-20,illegal_dumping_spike
bin,AMD-BIN-0490,AMD-Z-27,2026-05-20,collection_gap
bin,AMD-BIN-0203,AMD-Z-11,2026-05-20,collection_gap
bin,AMD-BIN-0315,AMD-Z-18,2026-05-20,repeated_overflow
bin,AMD-BIN-0519,AMD-Z-29,2026-05-20,collection_gap
bin,AMD-BIN-0259,AMD-Z-14,2026-05-21,composition_shift
bin,AMD-BIN-0491,AMD-Z-27,2026-05-21,repeated_overflow
bin,AMD-BIN-0247,AMD-Z-13,2026-05-21,illegal_dumping_spike
bin,AMD-BIN-0113,AMD-Z-06,2026-05-21,collection_gap
bin,AMD-BIN-0204,AMD-Z-11,2026-05-21,repeated_overflow
bin,AMD-BIN-0011,AMD-Z-01,2026-05-21,collection_gap
bin,AMD-BIN-0281,AMD-Z-15,2026-05-21,illegal_dumping_spike
bin,AMD-BIN-0151,AMD-Z-08,2026-05-21,repeated_overflow
bin,AMD-BIN-0046,AMD-Z-03,2026-05-21,illegal_dumping_spike
bin,AMD-BIN-0008,AMD-Z-01,2026-05-21,overnight_dumping
bin,AMD-BIN-0600,AMD-Z-33,2026-05-21,illegal_dumping_spike
bin,AMD-BIN-0039,AMD-Z-02,2026-05-21,composition_shift
bin,AMD-BIN-0594,AMD-Z-33,2026-05-21,composition_shift
bin,AMD-BIN-0338,AMD-Z-19,2026-05-21,collection_gap
bin,AMD-BIN-0025,AMD-Z-02,2026-05-21,repeated_overflow
bin,AMD-BIN-0477,AMD-Z-27,2026-05-21,illegal_dumping_spike
bin,AMD-BIN-0490,AMD-Z-27,2026-05-21,collection_gap
bin,AMD-BIN-0315,AMD-Z-18,2026-05-21,repeated_overflow
bin,AMD-BIN-0519,AMD-Z-29,2026-05-21,collection_gap
bin,AMD-BIN-0092,AMD-Z-05,2026-05-22,illegal_dumping_spike
bin,AMD-BIN-0259,AMD-Z-14,2026-05-22,composition_shift
bin,AMD-BIN-0113,AMD-Z-06,2026-05-22,collection_gap
bin,AMD-BIN-0011,AMD-Z-01,2026-05-22,collection_gap
bin,AMD-BIN-0281,AMD-Z-15,2026-05-22,illegal_dumping_spike
bin,AMD-BIN-0343,AMD-Z-19,2026-05-22,overnight_dumping
bin,AMD-BIN-0046,AMD-Z-03,2026-05-22,illegal_dumping_spike
bin,AMD-BIN-0252,AMD-Z-14,2026-05-22,composition_shift
bin,AMD-BIN-0061,AMD-Z-03,2026-05-22,festival_overload
bin,AMD-BIN-0594,AMD-Z-33,2026-05-22,composition_shift
bin,AMD-BIN-0490,AMD-Z-27,2026-05-22,collection_gap
bin,AMD-BIN-0519,AMD-Z-29,2026-05-22,collection_gap
zone,AMD-Z-19,AMD-Z-19,2026-05-22,zone_surge
bin,AMD-BIN-0077,AMD-Z-04,2026-05-23,composition_shift
bin,AMD-BIN-0212,AMD-Z-11,2026-05-23,weekend_spike
bin,AMD-BIN-0072,AMD-Z-04,2026-05-23,repeated_overflow
bin,AMD-BIN-0448,AMD-Z-25,2026-05-23,collection_gap
bin,AMD-BIN-0441,AMD-Z-25,2026-05-23,weekend_spike
bin,AMD-BIN-0315,AMD-Z-18,2026-05-23,weekend_spike
bin,AMD-BIN-0011,AMD-Z-01,2026-05-23,collection_gap
bin,AMD-BIN-0288,AMD-Z-16,2026-05-23,composition_shift
bin,AMD-BIN-0343,AMD-Z-19,2026-05-23,overnight_dumping
bin,AMD-BIN-0303,AMD-Z-17,2026-05-23,overnight_dumping
bin,AMD-BIN-0252,AMD-Z-14,2026-05-23,composition_shift
bin,AMD-BIN-0323,AMD-Z-18,2026-05-23,weekend_spike
bin,AMD-BIN-0018,AMD-Z-01,2026-05-23,overnight_dumping
bin,AMD-BIN-0022,AMD-Z-01,2026-05-23,illegal_dumping_spike
bin,AMD-BIN-0092,AMD-Z-05,2026-05-23,festival_overload
bin,AMD-BIN-0482,AMD-Z-27,2026-05-23,composition_shift
bin,AMD-BIN-0237,AMD-Z-13,2026-05-23,weekend_spike
bin,AMD-BIN-0141,AMD-Z-08,2026-05-23,collection_gap
bin,AMD-BIN-0129,AMD-Z-07,2026-05-23,weekend_spike
bin,AMD-BIN-0549,AMD-Z-30,2026-05-23,festival_overload
bin,AMD-BIN-0519,AMD-Z-29,2026-05-23,collection_gap
bin,AMD-BIN-0145,AMD-Z-08,2026-05-24,illegal_dumping_spike
bin,AMD-BIN-0077,AMD-Z-04,2026-05-24,composition_shift
bin,AMD-BIN-0212,AMD-Z-11,2026-05-24,weekend_spike
bin,AMD-BIN-0072,AMD-Z-04,2026-05-24,repeated_overflow
bin,AMD-BIN-0448,AMD-Z-25,2026-05-24,collection_gap
bin,AMD-BIN-0315,AMD-Z-18,2026-05-24,weekend_spike
bin,AMD-BIN-0288,AMD-Z-16,2026-05-24,composition_shift
bin,AMD-BIN-0193,AMD-Z-11,2026-05-24,illegal_dumping_spike
bin,AMD-BIN-0498,AMD-Z-28,2026-05-24,illegal_dumping_spike
bin,AMD-BIN-0303,AMD-Z-17,2026-05-24,overnight_dumping
bin,AMD-BIN-0252,AMD-Z-14,2026-05-24,composition_shift
bin,AMD-BIN-0018,AMD-Z-01,2026-05-24,overnight_dumping
bin,AMD-BIN-0556,AMD-Z-31,2026-05-24,illegal_dumping_spike
bin,AMD-BIN-0580,AMD-Z-32,2026-05-24,overnight_dumping
bin,AMD-BIN-0482,AMD-Z-27,2026-05-24,composition_shift
bin,AMD-BIN-0237,AMD-Z-13,2026-05-24,weekend_spike
bin,AMD-BIN-0508,AMD-Z-28,2026-05-24,repeated_overflow
bin,AMD-BIN-0141,AMD-Z-08,2026-05-24,collection_gap
bin,AMD-BIN-0077,AMD-Z-04,2026-05-25,composition_shift
bin,AMD-BIN-0045,AMD-Z-03,2026-05-25,repeated_overflow
bin,AMD-BIN-0498,AMD-Z-28,2026-05-25,illegal_dumping_spike
bin,AMD-BIN-0235,AMD-Z-13,2026-05-25,composition_shift
bin,AMD-BIN-0508,AMD-Z-28,2026-05-25,repeated_overflow
bin,AMD-BIN-0141,AMD-Z-08,2026-05-25,collection_gap
bin,AMD-BIN-0331,AMD-Z-18,2026-05-25,illegal_dumping_spike
bin,AMD-BIN-0405,AMD-Z-22,2026-05-25,collection_gap
bin,AMD-BIN-0055,AMD-Z-03,2026-05-25,illegal_dumping_spike
zone,AMD-Z-13,AMD-Z-13,2026-05-25,zone_surge
bin,AMD-BIN-0393,AMD-Z-22,2026-05-26,collection_gap
bin,AMD-BIN-0045,AMD-Z-03,2026-05-26,repeated_overflow
bin,AMD-BIN-0041,AMD-Z-02,2026-05-26,collection_gap
bin,AMD-BIN-0122,AMD-Z-06,2026-05-26,collection_gap
bin,AMD-BIN-0386,AMD-Z-21,2026-05-26,collection_gap
bin,AMD-BIN-0235,AMD-Z-13,2026-05-26,composition_shift
bin,AMD-BIN-0508,AMD-Z-28,2026-05-26,repeated_overflow
bin,AMD-BIN-0331,AMD-Z-18,2026-05-26,illegal_dumping_spike
bin,AMD-BIN-0405,AMD-Z-22,2026-05-26,collection_gap
bin,AMD-BIN-0393,AMD-Z-22,2026-05-27,collection_gap
bin,AMD-BIN-0090,AMD-Z-05,2026-05-27,composition_shift
bin,AMD-BIN-0045,AMD-Z-03,2026-05-27,repeated_overflow
bin,AMD-BIN-0041,AMD-Z-02,2026-05-27,collection_gap
bin,AMD-BIN-0122,AMD-Z-06,2026-05-27,collection_gap
bin,AMD-BIN-0527,AMD-Z-29,2026-05-27,festival_overload
bin,AMD-BIN-0386,AMD-Z-21,2026-05-27,collection_gap
bin,AMD-BIN-0594,AMD-Z-33,2026-05-27,collection_gap
bin,AMD-BIN-0062,AMD-Z-03,2026-05-27,repeated_overflow
bin,AMD-BIN-0508,AMD-Z-28,2026-05-27,repeated_overflow
bin,AMD-BIN-0405,AMD-Z-22,2026-05-27,collection_gap
bin,AMD-BIN-0416,AMD-Z-23,2026-05-27,festival_overload
bin,AMD-BIN-0358,AMD-Z-20,2026-05-27,repeated_overflow
zone,AMD-Z-18,AMD-Z-18,2026-05-27,zone_surge
bin,AMD-BIN-0413,AMD-Z-23,2026-05-28,illegal_dumping_spike
bin,AMD-BIN-0393,AMD-Z-22,2026-05-28,collection_gap
bin,AMD-BIN-0593,AMD-Z-33,2026-05-28,festival_overload
bin,AMD-BIN-0090,AMD-Z-05,2026-05-28,composition_shift
bin,AMD-BIN-0041,AMD-Z-02,2026-05-28,collection_gap
bin,AMD-BIN-0122,AMD-Z-06,2026-05-28,collection_gap
bin,AMD-BIN-0109,AMD-Z-06,2026-05-28,collection_gap
bin,AMD-BIN-0527,AMD-Z-29,2026-05-28,festival_overload
bin,AMD-BIN-0018,AMD-Z-01,2026-05-28,festival_overload
bin,AMD-BIN-0502,AMD-Z-28,2026-05-28,collection_gap
bin,AMD-BIN-0440,AMD-Z-25,2026-05-28,illegal_dumping_spike
bin,AMD-BIN-0594,AMD-Z-33,2026-05-28,collection_gap
bin,AMD-BIN-0383,AMD-Z-21,2026-05-28,illegal_dumping_spike
bin,AMD-BIN-0468,AMD-Z-26,2026-05-28,composition_shift
bin,AMD-BIN-0062,AMD-Z-03,2026-05-28,repeated_overflow
bin,AMD-BIN-0117,AMD-Z-06,2026-05-28,festival_overload
bin,AMD-BIN-0493,AMD-Z-28,2026-05-28,repeated_overflow
bin,AMD-BIN-0405,AMD-Z-22,2026-05-28,collection_gap
bin,AMD-BIN-0442,AMD-Z-25,2026-05-28,illegal_dumping_spike
bin,AMD-BIN-0358,AMD-Z-20,2026-05-28,repeated_overflow
bin,AMD-BIN-0320,AMD-Z-18,2026-05-28,overnight_dumping
bin,AMD-BIN-0561,AMD-Z-31,2026-05-29,collection_gap
bin,AMD-BIN-0041,AMD-Z-02,2026-05-29,collection_gap
bin,AMD-BIN-0122,AMD-Z-06,2026-05-29,collection_gap
bin,AMD-BIN-0481,AMD-Z-27,2026-05-29,composition_shift
bin,AMD-BIN-0109,AMD-Z-06,2026-05-29,collection_gap
bin,AMD-BIN-0502,AMD-Z-28,2026-05-29,collection_gap
bin,AMD-BIN-0304,AMD-Z-17,2026-05-29,composition_shift
bin,AMD-BIN-0594,AMD-Z-33,2026-05-29,collection_gap
bin,AMD-BIN-0383,AMD-Z-21,2026-05-29,illegal_dumping_spike
bin,AMD-BIN-0290,AMD-Z-16,2026-05-29,composition_shift
bin,AMD-BIN-0468,AMD-Z-26,2026-05-29,composition_shift
bin,AMD-BIN-0062,AMD-Z-03,2026-05-29,repeated_overflow
bin,AMD-BIN-0568,AMD-Z-31,2026-05-29,composition_shift
bin,AMD-BIN-0493,AMD-Z-28,2026-05-29,repeated_overflow
bin,AMD-BIN-0358,AMD-Z-20,2026-05-29,repeated_overflow
bin,AMD-BIN-0320,AMD-Z-18,2026-05-29,overnight_dumping
bin,AMD-BIN-0037,AMD-Z-02,2026-05-30,repeated_overflow
bin,AMD-BIN-0155,AMD-Z-08,2026-05-30,weekend_spike
bin,AMD-BIN-0561,AMD-Z-31,2026-05-30,collection_gap
bin,AMD-BIN-0497,AMD-Z-28,2026-05-30,weekend_spike
bin,AMD-BIN-0517,AMD-Z-29,2026-05-30,weekend_spike
bin,AMD-BIN-0481,AMD-Z-27,2026-05-30,composition_shift
bin,AMD-BIN-0109,AMD-Z-06,2026-05-30,collection_gap
bin,AMD-BIN-0391,AMD-Z-22,2026-05-30,illegal_dumping_spike
bin,AMD-BIN-0594,AMD-Z-33,2026-05-30,collection_gap
bin,AMD-BIN-0468,AMD-Z-26,2026-05-30,composition_shift
bin,AMD-BIN-0568,AMD-Z-31,2026-05-30,composition_shift
bin,AMD-BIN-0493,AMD-Z-28,2026-05-30,repeated_overflow
bin,AMD-BIN-0060,AMD-Z-03,2026-05-30,weekend_spike
bin,AMD-BIN-0358,AMD-Z-20,2026-05-30,repeated_overflow
bin,AMD-BIN-0037,AMD-Z-02,2026-05-31,repeated_overflow
bin,AMD-BIN-0561,AMD-Z-31,2026-05-31,collection_gap
bin,AMD-BIN-0497,AMD-Z-28,2026-05-31,weekend_spike
bin,AMD-BIN-0109,AMD-Z-06,2026-05-31,collection_gap
bin,AMD-BIN-0272,AMD-Z-15,2026-05-31,festival_overload
bin,AMD-BIN-0233,AMD-Z-13,2026-05-31,overnight_dumping
bin,AMD-BIN-0443,AMD-Z-25,2026-05-31,overnight_dumping
bin,AMD-BIN-0426,AMD-Z-24,2026-05-31,composition_shift
bin,AMD-BIN-0346,AMD-Z-19,2026-05-31,composition_shift
bin,AMD-BIN-0518,AMD-Z-29,2026-05-31,illegal_dumping_spike
bin,AMD-BIN-0202,AMD-Z-11,2026-05-31,collection_gap
bin,AMD-BIN-0493,AMD-Z-28,2026-05-31,repeated_overflow
bin,AMD-BIN-0060,AMD-Z-03,2026-05-31,weekend_spike
bin,AMD-BIN-0356,AMD-Z-20,2026-05-31,composition_shift
bin,AMD-BIN-0037,AMD-Z-02,2026-06-01,repeated_overflow
bin,AMD-BIN-0271,AMD-Z-15,2026-06-01,composition_shift
bin,AMD-BIN-0451,AMD-Z-25,2026-06-01,illegal_dumping_spike
bin,AMD-BIN-0385,AMD-Z-21,2026-06-01,overnight_dumping
bin,AMD-BIN-0233,AMD-Z-13,2026-06-01,overnight_dumping
bin,AMD-BIN-0443,AMD-Z-25,2026-06-01,overnight_dumping
bin,AMD-BIN-0426,AMD-Z-24,2026-06-01,composition_shift
bin,AMD-BIN-0292,AMD-Z-16,2026-06-01,illegal_dumping_spike
bin,AMD-BIN-0346,AMD-Z-19,2026-06-01,composition_shift
bin,AMD-BIN-0518,AMD-Z-29,2026-06-01,illegal_dumping_spike
bin,AMD-BIN-0202,AMD-Z-11,2026-06-01,collection_gap
bin,AMD-BIN-0356,AMD-Z-20,2026-06-01,composition_shift
bin,AMD-BIN-0598,AMD-Z-33,2026-06-01,illegal_dumping_spike
bin,AMD-BIN-0198,AMD-Z-11,2026-06-01,composition_shift
bin,AMD-BIN-0290,AMD-Z-16,2026-06-02,collection_gap
bin,AMD-BIN-0131,AMD-Z-07,2026-06-02,collection_gap
bin,AMD-BIN-0176,AMD-Z-10,2026-06-02,composition_shift
bin,AMD-BIN-0451,AMD-Z-25,2026-06-02,illegal_dumping_spike
bin,AMD-BIN-0110,AMD-Z-06,2026-06-02,overnight_dumping
bin,AMD-BIN-0409,AMD-Z-23,2026-06-02,repeated_overflow
bin,AMD-BIN-0568,AMD-Z-31,2026-06-02,illegal_dumping_spike
bin,AMD-BIN-0439,AMD-Z-25,2026-06-02,overnight_dumping
bin,AMD-BIN-0490,AMD-Z-27,2026-06-02,overnight_dumping
bin,AMD-BIN-0346,AMD-Z-19,2026-06-02,composition_shift
bin,AMD-BIN-0202,AMD-Z-11,2026-06-02,collection_gap
bin,AMD-BIN-0356,AMD-Z-20,2026-06-02,composition_shift
bin,AMD-BIN-0198,AMD-Z-11,2026-06-02,composition_shift
zone,AMD-Z-16,AMD-Z-16,2026-06-02,zone_surge
bin,AMD-BIN-0290,AMD-Z-16,2026-06-03,collection_gap
bin,AMD-BIN-0131,AMD-Z-07,2026-06-03,collection_gap
bin,AMD-BIN-0176,AMD-Z-10,2026-06-03,composition_shift
bin,AMD-BIN-0451,AMD-Z-25,2026-06-03,collection_gap
bin,AMD-BIN-0110,AMD-Z-06,2026-06-03,overnight_dumping
bin,AMD-BIN-0409,AMD-Z-23,2026-06-03,repeated_overflow
bin,AMD-BIN-0384,AMD-Z-21,2026-06-03,collection_gap
bin,AMD-BIN-0012,AMD-Z-01,2026-06-03,repeated_overflow
bin,AMD-BIN-0439,AMD-Z-25,2026-06-03,overnight_dumping
zone,AMD-Z-29,AMD-Z-29,2026-06-03,zone_surge
bin,AMD-BIN-0031,AMD-Z-02,2026-06-04,repeated_overflow
bin,AMD-BIN-0008,AMD-Z-01,2026-06-04,composition_shift
bin,AMD-BIN-0451,AMD-Z-25,2026-06-04,collection_gap
bin,AMD-BIN-0409,AMD-Z-23,2026-06-04,repeated_overflow
bin,AMD-BIN-0384,AMD-Z-21,2026-06-04,collection_gap
bin,AMD-BIN-0012,AMD-Z-01,2026-06-04,repeated_overflow
bin,AMD-BIN-0492,AMD-Z-27,2026-06-04,overnight_dumping
bin,AMD-BIN-0371,AMD-Z-21,2026-06-04,illegal_dumping_spike
zone,AMD-Z-14,AMD-Z-14,2026-06-04,zone_surge
bin,AMD-BIN-0031,AMD-Z-02,2026-06-05,repeated_overflow
bin,AMD-BIN-0538,AMD-Z-30,2026-06-05,illegal_dumping_spike
bin,AMD-BIN-0310,AMD-Z-17,2026-06-05,overnight_dumping
bin,AMD-BIN-0077,AMD-Z-04,2026-06-05,overnight_dumping
bin,AMD-BIN-0262,AMD-Z-14,2026-06-05,collection_gap
bin,AMD-BIN-0451,AMD-Z-25,2026-06-05,collection_gap
bin,AMD-BIN-0409,AMD-Z-23,2026-06-05,repeated_overflow
bin,AMD-BIN-0384,AMD-Z-21,2026-06-05,collection_gap
bin,AMD-BIN-0520,AMD-Z-29,2026-06-05,illegal_dumping_spike
bin,AMD-BIN-0012,AMD-Z-01,2026-06-05,repeated_overflow
bin,AMD-BIN-0501,AMD-Z-28,2026-06-05,collection_gap
bin,AMD-BIN-0371,AMD-Z-21,2026-06-05,illegal_dumping_spike
bin,AMD-BIN-0491,AMD-Z-27,2026-06-05,illegal_dumping_spike
bin,AMD-BIN-0012,AMD-Z-01,2026-06-06,composition_shift
bin,AMD-BIN-0031,AMD-Z-02,2026-06-06,repeated_overflow
bin,AMD-BIN-0538,AMD-Z-30,2026-06-06,illegal_dumping_spike
bin,AMD-BIN-0262,AMD-Z-14,2026-06-06,collection_gap
bin,AMD-BIN-0284,AMD-Z-16,2026-06-06,collection_gap
bin,AMD-BIN-0553,AMD-Z-31,2026-06-06,repeated_overflow
bin,AMD-BIN-0161,AMD-Z-09,2026-06-06,weekend_spike
bin,AMD-BIN-0427,AMD-Z-24,2026-06-06,overnight_dumping
bin,AMD-BIN-0451,AMD-Z-25,2026-06-06,collection_gap
bin,AMD-BIN-0384,AMD-Z-21,2026-06-06,collection_gap
bin,AMD-BIN-0520,AMD-Z-29,2026-06-06,illegal_dumping_spike
bin,AMD-BIN-0013,AMD-Z-01,2026-06-06,overnight_dumping
bin,AMD-BIN-0271,AMD-Z-15,2026-06-06,weekend_spike
bin,AMD-BIN-0491,AMD-Z-27,2026-06-06,collection_gap
bin,AMD-BIN-0501,AMD-Z-28,2026-06-06,collection_gap
bin,AMD-BIN-0098,AMD-Z-05,2026-06-06,illegal_dumping_spike
bin,AMD-BIN-0110,AMD-Z-06,2026-06-06,illegal_dumping_spike
bin,AMD-BIN-0378,AMD-Z-21,2026-06-06,weekend_spike
bin,AMD-BIN-0566,AMD-Z-31,2026-06-06,overnight_dumping
bin,AMD-BIN-0448,AMD-Z-25,2026-06-06,weekend_spike
zone,AMD-Z-06,AMD-Z-06,2026-06-06,zone_surge
bin,AMD-BIN-0593,AMD-Z-33,2026-06-07,overnight_dumping
bin,AMD-BIN-0440,AMD-Z-25,2026-06-07,illegal_dumping_spike
bin,AMD-BIN-0223,AMD-Z-12,2026-06-07,collection_gap
bin,AMD-BIN-0108,AMD-Z-06,2026-06-07,composition_shift
bin,AMD-BIN-0248,AMD-Z-13,2026-06-07,illegal_dumping_spike
bin,AMD-BIN-0284,AMD-Z-16,2026-06-07,collection_gap
bin,AMD-BIN-0553,AMD-Z-31,2026-06-07,repeated_overflow
bin,AMD-BIN-0013,AMD-Z-01,2026-06-07,overnight_dumping
bin,AMD-BIN-0426,AMD-Z-24,2026-06-07,overnight_dumping
bin,AMD-BIN-0224,AMD-Z-12,2026-06-07,illegal_dumping_spike
bin,AMD-BIN-0233,AMD-Z-13,2026-06-07,festival_overload
bin,AMD-BIN-0555,AMD-Z-31,2026-06-07,repeated_overflow
bin,AMD-BIN-0491,AMD-Z-27,2026-06-07,collection_gap
bin,AMD-BIN-0053,AMD-Z-03,2026-06-07,composition_shift
bin,AMD-BIN-0098,AMD-Z-05,2026-06-07,illegal_dumping_spike
bin,AMD-BIN-0110,AMD-Z-06,2026-06-07,illegal_dumping_spike
bin,AMD-BIN-0566,AMD-Z-31,2026-06-07,overnight_dumping
bin,AMD-BIN-0448,AMD-Z-25,2026-06-07,weekend_spike
bin,AMD-BIN-0501,AMD-Z-28,2026-06-07,illegal_dumping_spike
bin,AMD-BIN-0493,AMD-Z-28,2026-06-08,collection_gap
bin,AMD-BIN-0223,AMD-Z-12,2026-06-08,collection_gap
bin,AMD-BIN-0108,AMD-Z-06,2026-06-08,composition_shift
bin,AMD-BIN-0414,AMD-Z-23,2026-06-08,composition_shift
bin,AMD-BIN-0378,AMD-Z-21,2026-06-08,collection_gap
bin,AMD-BIN-0359,AMD-Z-20,2026-06-08,composition_shift
bin,AMD-BIN-0555,AMD-Z-31,2026-06-08,repeated_overflow
bin,AMD-BIN-0491,AMD-Z-27,2026-06-08,collection_gap
bin,AMD-BIN-0053,AMD-Z-03,2026-06-08,composition_shift
bin,AMD-BIN-0396,AMD-Z-22,2026-06-08,collection_gap
bin,AMD-BIN-0144,AMD-Z-08,2026-06-08,composition_shift
bin,AMD-BIN-0493,AMD-Z-28,2026-06-09,collection_gap
bin,AMD-BIN-0223,AMD-Z-12,2026-06-09,collection_gap
bin,AMD-BIN-0108,AMD-Z-06,2026-06-09,composition_shift
bin,AMD-BIN-0141,AMD-Z-08,2026-06-09,illegal_dumping_spike
bin,AMD-BIN-0344,AMD-Z-19,2026-06-09,composition_shift
bin,AMD-BIN-0431,AMD-Z-24,2026-06-09,composition_shift
bin,AMD-BIN-0414,AMD-Z-23,2026-06-09,composition_shift
bin,AMD-BIN-0378,AMD-Z-21,2026-06-09,collection_gap
bin,AMD-BIN-0359,AMD-Z-20,2026-06-09,composition_shift
bin,AMD-BIN-0555,AMD-Z-31,2026-06-09,repeated_overflow
bin,AMD-BIN-0053,AMD-Z-03,2026-06-09,composition_shift
bin,AMD-BIN-0589,AMD-Z-33,2026-06-09,overnight_dumping
bin,AMD-BIN-0396,AMD-Z-22,2026-06-09,collection_gap
bin,AMD-BIN-0350,AMD-Z-20,2026-06-09,overnight_dumping
bin,AMD-BIN-0508,AMD-Z-28,2026-06-09,composition_shift
bin,AMD-BIN-0144,AMD-Z-08,2026-06-09,composition_shift
bin,AMD-BIN-0493,AMD-Z-28,2026-06-10,collection_gap
bin,AMD-BIN-0223,AMD-Z-12,2026-06-10,collection_gap
bin,AMD-BIN-0141,AMD-Z-08,2026-06-10,illegal_dumping_spike
bin,AMD-BIN-0344,AMD-Z-19,2026-06-10,composition_shift
bin,AMD-BIN-0389,AMD-Z-22,2026-06-10,illegal_dumping_spike
bin,AMD-BIN-0378,AMD-Z-21,2026-06-10,collection_gap
bin,AMD-BIN-0359,AMD-Z-20,2026-06-10,composition_shift
bin,AMD-BIN-0438,AMD-Z-24,2026-06-10,illegal_dumping_spike
bin,AMD-BIN-0589,AMD-Z-33,2026-06-10,overnight_dumping
bin,AMD-BIN-0357,AMD-Z-20,2026-06-10,repeated_overflow
bin,AMD-BIN-0461,AMD-Z-26,2026-06-10,overnight_dumping
bin,AMD-BIN-0066,AMD-Z-03,2026-06-10,overnight_dumping
bin,AMD-BIN-0350,AMD-Z-20,2026-06-10,overnight_dumping
bin,AMD-BIN-0493,AMD-Z-28,2026-06-11,collection_gap
bin,AMD-BIN-0438,AMD-Z-24,2026-06-11,illegal_dumping_spike
bin,AMD-BIN-0261,AMD-Z-14,2026-06-11,composition_shift
bin,AMD-BIN-0357,AMD-Z-20,2026-06-11,repeated_overflow
bin,AMD-BIN-0461,AMD-Z-26,2026-06-11,overnight_dumping
bin,AMD-BIN-0066,AMD-Z-03,2026-06-11,overnight_dumping
bin,AMD-BIN-0260,AMD-Z-14,2026-06-11,overnight_dumping
bin,AMD-BIN-0123,AMD-Z-06,2026-06-11,illegal_dumping_spike
zone,AMD-Z-07,AMD-Z-07,2026-06-11,zone_surge
bin,AMD-BIN-0022,AMD-Z-01,2026-06-12,repeated_overflow
bin,AMD-BIN-0503,AMD-Z-28,2026-06-12,festival_overload
bin,AMD-BIN-0214,AMD-Z-11,2026-06-12,repeated_overflow
bin,AMD-BIN-0551,AMD-Z-30,2026-06-12,illegal_dumping_spike
bin,AMD-BIN-0261,AMD-Z-14,2026-06-12,composition_shift
bin,AMD-BIN-0357,AMD-Z-20,2026-06-12,repeated_overflow
bin,AMD-BIN-0381,AMD-Z-21,2026-06-13,weekend_spike
bin,AMD-BIN-0554,AMD-Z-31,2026-06-13,weekend_spike
bin,AMD-BIN-0022,AMD-Z-01,2026-06-13,repeated_overflow
bin,AMD-BIN-0052,AMD-Z-03,2026-06-13,composition_shift
bin,AMD-BIN-0503,AMD-Z-28,2026-06-13,festival_overload
bin,AMD-BIN-0214,AMD-Z-11,2026-06-13,repeated_overflow
bin,AMD-BIN-0114,AMD-Z-06,2026-06-13,weekend_spike
bin,AMD-BIN-0571,AMD-Z-32,2026-06-13,composition_shift
bin,AMD-BIN-0551,AMD-Z-30,2026-06-13,illegal_dumping_spike
bin,AMD-BIN-0426,AMD-Z-24,2026-06-13,collection_gap
bin,AMD-BIN-0592,AMD-Z-33,2026-06-13,collection_gap
bin,AMD-BIN-0460,AMD-Z-26,2026-06-13,illegal_dumping_spike
bin,AMD-BIN-0261,AMD-Z-14,2026-06-13,composition_shift
bin,AMD-BIN-0304,AMD-Z-17,2026-06-13,collection_gap
bin,AMD-BIN-0357,AMD-Z-20,2026-06-13,repeated_overflow
bin,AMD-BIN-0040,AMD-Z-02,2026-06-13,illegal_dumping_spike
bin,AMD-BIN-0377,AMD-Z-21,2026-06-13,collection_gap
bin,AMD-BIN-0233,AMD-Z-13,2026-06-13,overnight_dumping
bin,AMD-BIN-0365,AMD-Z-20,2026-06-13,weekend_spike
bin,AMD-BIN-0554,AMD-Z-31,2026-06-14,weekend_spike
bin,AMD-BIN-0022,AMD-Z-01,2026-06-14,repeated_overflow
bin,AMD-BIN-0052,AMD-Z-03,2026-06-14,composition_shift
bin,AMD-BIN-0056,AMD-Z-03,2026-06-14,collection_gap
bin,AMD-BIN-0095,AMD-Z-05,2026-06-14,illegal_dumping_spike
bin,AMD-BIN-0214,AMD-Z-11,2026-06-14,repeated_overflow
bin,AMD-BIN-0114,AMD-Z-06,2026-06-14,weekend_spike
